A	B	C	X	Y	Z	MT0	MT1	MT2	MT3	MT4	MT5	MT6	TIME	J0	J1	J2	J3	J4	J5	J6	
-2.665	0.302	3.109	626.315	-62.112	286.006	0.444	47.037	4.418	-24.158	0.038	0.680	0.082	1964	0.020	0.457	-0.331	-1.391	0.411	1.139	-0.888	
-2.670	0.300	3.109	625.565	-60.045	286.951	1.836	47.168	5.492	-24.323	0.381	0.688	0.133	1974	0.025	0.454	-0.331	-1.392	0.406	1.140	-0.876	
-2.673	0.297	3.108	624.946	-58.244	287.638	1.497	47.746	4.878	-24.179	0.208	0.599	0.139	1979	0.029	0.453	-0.331	-1.392	0.403	1.141	-0.869	
-2.675	0.296	3.108	624.482	-56.879	288.088	-0.114	48.119	3.658	-24.451	0.077	0.741	0.087	1986	0.033	0.451	-0.331	-1.393	0.399	1.142	-0.860	
-2.679	0.292	3.107	623.574	-54.474	288.807	-0.671	48.332	3.102	-24.090	-0.264	0.613	-0.051	1992	0.038	0.449	-0.331	-1.394	0.394	1.144	-0.849	
-2.682	0.290	3.107	623.045	-53.208	289.166	1.593	47.640	5.063	-23.733	0.112	0.635	-0.141	2000	0.042	0.447	-0.331	-1.394	0.391	1.145	-0.842	
-2.685	0.287	3.106	622.153	-51.064	289.678	1.579	46.843	4.941	-24.842	0.129	0.713	-0.128	2008	0.047	0.445	-0.331	-1.395	0.387	1.147	-0.832	
-2.687	0.285	3.106	621.574	-49.634	289.972	0.323	46.028	4.225	-24.954	-0.035	0.739	-0.241	2013	0.050	0.444	-0.331	-1.395	0.384	1.148	-0.825	
-2.691	0.282	3.105	620.544	-47.280	290.396	-1.667	45.835	2.499	-24.884	-0.344	0.974	-0.091	2021	0.055	0.442	-0.331	-1.396	0.379	1.150	-0.815	
-2.693	0.279	3.104	619.699	-45.590	290.703	-0.832	46.276	3.082	-24.207	-0.327	0.881	-0.181	2027	0.058	0.441	-0.331	-1.396	0.377	1.152	-0.809	
-2.697	0.274	3.103	618.188	-42.939	291.183	1.785	47.146	5.081	-24.693	-0.064	0.999	-0.235	2035	0.063	0.439	-0.331	-1.397	0.372	1.154	-0.799	
-2.700	0.270	3.102	616.898	-40.627	291.473	1.489	46.594	4.638	-24.343	0.049	0.479	-0.257	2045	0.069	0.436	-0.330	-1.398	0.366	1.157	-0.786	
-2.702	0.267	3.101	616.048	-39.108	291.623	-1.277	45.890	2.653	-24.684	0.227	0.517	-0.135	2050	0.073	0.435	-0.330	-1.399	0.363	1.160	-0.779	
-2.705	0.263	3.100	614.824	-37.057	291.825	-1.347	46.663	2.212	-23.963	-0.284	0.673	0.040	2057	0.077	0.434	-0.330	-1.400	0.359	1.162	-0.771	
-2.707	0.261	3.099	613.920	-35.692	291.952	1.300	47.089	4.473	-23.716	0.062	0.567	-0.144	2062	0.081	0.432	-0.330	-1.400	0.356	1.164	-0.764	
-2.709	0.257	3.098	612.824	-34.035	292.072	2.191	47.115	5.132	-24.501	0.342	0.360	-0.229	2068	0.084	0.431	-0.330	-1.401	0.352	1.166	-0.757	
-2.711	0.254	3.098	611.905	-32.546	292.136	1.605	46.683	4.730	-24.896	0.320	0.611	0.016	2073	0.088	0.430	-0.330	-1.401	0.350	1.168	-0.751	
-2.712	0.250	3.097	610.751	-30.675	292.156	0.094	46.018	3.845	-24.476	0.261	0.601	-0.055	2079	0.091	0.429	-0.329	-1.402	0.346	1.171	-0.743	
-2.714	0.248	3.096	609.961	-29.414	292.153	-1.487	45.477	2.521	-24.467	0.178	0.599	0.065	2084	0.094	0.428	-0.329	-1.403	0.344	1.172	-0.738	
-2.716	0.243	3.095	608.550	-27.325	292.163	-1.258	46.024	2.290	-24.172	0.114	0.430	-0.114	2088	0.097	0.427	-0.329	-1.403	0.341	1.175	-0.732	
-2.718	0.241	3.094	607.729	-26.199	292.159	0.866	46.280	4.151	-24.177	0.184	0.398	-0.136	2095	0.101	0.426	-0.329	-1.404	0.337	1.177	-0.725	
-2.720	0.236	3.093	606.272	-24.165	292.123	1.946	46.658	5.060	-24.474	0.404	0.302	-0.181	2099	0.104	0.425	-0.328	-1.405	0.334	1.179	-0.719	
-2.721	0.233	3.093	605.432	-22.928	292.077	1.832	46.731	4.950	-24.572	0.361	0.636	0.083	2105	0.108	0.424	-0.328	-1.405	0.331	1.182	-0.711	
-2.722	0.231	3.092	604.570	-21.646	292.007	-0.573	45.862	3.279	-24.665	0.161	0.396	-0.108	2109	0.111	0.424	-0.328	-1.406	0.329	1.184	-0.706	
-2.724	0.226	3.091	603.237	-19.726	291.870	-1.734	45.715	1.961	-24.408	0.326	0.532	0.067	2116	0.115	0.423	-0.327	-1.407	0.325	1.187	-0.699	
-2.725	0.224	3.090	602.334	-18.518	291.777	-1.453	45.339	2.045	-24.574	-0.125	0.501	-0.177	2120	0.117	0.422	-0.327	-1.407	0.323	1.188	-0.694	
-2.727	0.219	3.089	600.950	-16.795	291.629	1.040	45.957	4.350	-24.034	0.209	0.284	-0.081	2124	0.120	0.422	-0.327	-1.408	0.320	1.190	-0.689	
-2.729	0.216	3.089	600.019	-15.612	291.518	1.752	46.042	5.086	-24.287	0.680	0.384	-0.189	2129	0.124	0.421	-0.327	-1.409	0.317	1.193	-0.682	
-2.730	0.213	3.088	599.083	-14.357	291.396	1.475	46.188	4.721	-24.519	0.442	0.404	-0.242	2133	0.126	0.420	-0.326	-1.409	0.315	1.195	-0.677	
-2.732	0.208	3.087	597.407	-12.057	291.137	0.016	45.741	3.675	-24.425	0.601	0.281	-0.123	2141	0.131	0.419	-0.326	-1.410	0.311	1.199	-0.669	
-2.733	0.205	3.086	596.432	-10.727	290.976	-1.238	45.156	2.499	-24.284	0.775	0.312	-0.065	2145	0.134	0.419	-0.325	-1.411	0.308	1.201	-0.664	
-2.734	0.201	3.085	594.964	-8.823	290.743	-1.098	45.464	2.094	-24.283	0.217	0.374	0.115	2149	0.138	0.418	-0.325	-1.412	0.305	1.204	-0.657	
-2.736	0.197	3.084	593.965	-7.614	290.574	0.522	45.750	3.525	-23.927	0.592	0.136	-0.121	2155	0.140	0.417	-0.325	-1.412	0.303	1.206	-0.652	
-2.737	0.194	3.084	592.971	-6.393	290.400	1.963	46.045	5.273	-24.486	0.698	0.479	-0.145	2159	0.143	0.417	-0.324	-1.413	0.301	1.208	-0.647	
-2.738	0.190	3.083	591.465	-4.441	290.125	2.028	46.483	5.317	-24.649	0.722	0.212	-0.138	2164	0.147	0.416	-0.324	-1.414	0.297	1.211	-0.640	
-2.739	0.186	3.082	590.436	-3.067	289.903	1.120	45.862	4.545	-24.474	0.852	0.401	-0.097	2168	0.150	0.416	-0.323	-1.414	0.295	1.213	-0.635	
-2.740	0.182	3.081	588.880	-0.969	289.548	-2.269	45.343	1.718	-24.653	0.224	0.226	-0.055	2172	0.154	0.415	-0.323	-1.415	0.292	1.216	-0.628	
-2.742	0.178	3.080	587.564	0.689	289.255	-1.602	45.480	1.838	-24.697	0.607	0.103	-0.112	2179	0.157	0.415	-0.322	-1.416	0.289	1.219	-0.622	
-2.743	0.173	3.079	585.973	2.561	288.887	1.977	45.891	5.067	-23.652	0.766	0.151	-0.144	2183	0.160	0.414	-0.322	-1.417	0.287	1.221	-0.618	
-2.746	0.163	3.077	582.757	6.620	288.070	0.401	45.737	3.909	-24.276	0.778	0.503	-0.200	2195	0.168	0.413	-0.321	-1.419	0.281	1.227	-0.604	
-2.747	0.159	3.076	581.387	8.409	287.694	-1.417	45.190	2.331	-24.869	1.054	0.052	0.060	2202	0.173	0.413	-0.320	-1.420	0.277	1.231	-0.595	
-2.748	0.155	3.075	580.281	9.797	287.384	-1.606	44.898	1.689	-23.933	0.746	0.057	0.177	2207	0.175	0.412	-0.319	-1.421	0.276	1.233	-0.591	
-2.749	0.150	3.074	578.634	11.762	286.930	0.075	45.121	3.392	-23.830	0.651	-0.038	-0.251	2212	0.179	0.412	-0.319	-1.422	0.273	1.236	-0.584	
-2.751	0.146	3.073	577.265	13.397	286.551	2.065	45.479	5.318	-24.009	1.376	-0.196	0.086	2217	0.182	0.412	-0.318	-1.422	0.271	1.238	-0.579	
-2.752	0.141	3.072	575.651	15.501	286.075	1.944	45.885	5.195	-23.846	0.952	0.159	-0.179	2223	0.187	0.411	-0.318	-1.423	0.267	1.242	-0.571	
-2.753	0.137	3.072	574.285	17.360	285.653	-0.445	45.532	3.161	-24.450	1.084	-0.172	-0.129	2228	0.190	0.411	-0.317	-1.424	0.266	1.244	-0.566	
-2.755	0.129	3.070	571.839	20.600	284.860	-0.812	44.820	2.834	-24.044	0.921	-0.148	0.086	2233	0.195	0.411	-0.316	-1.425	0.262	1.248	-0.558	
-2.756	0.125	3.069	570.483	22.291	284.417	1.821	45.458	5.096	-23.716	1.536	0.038	0.161	2242	0.200	0.411	-0.315	-1.427	0.259	1.252	-0.549	
-2.758	0.120	3.068	568.877	24.438	283.886	1.813	45.385	5.345	-23.821	1.383	0.065	-0.255	2248	0.204	0.411	-0.314	-1.428	0.257	1.255	-0.542	
-2.759	0.116	3.067	567.531	26.347	283.427	0.218	45.765	3.605	-24.026	1.255	-0.151	0.002	2253	0.207	0.411	-0.314	-1.429	0.255	1.256	-0.537	
-2.760	0.111	3.066	565.914	28.696	282.850	-2.054	45.281	2.167	-24.135	1.120	-0.107	-0.058	2259	0.212	0.410	-0.313	-1.430	0.252	1.260	-0.529	
-2.761	0.107	3.065	564.562	30.586	282.355	-2.494	44.875	1.556	-24.176	0.666	-0.010	0.232	2264	0.215	0.410	-0.312	-1.431	0.250	1.262	-0.523	
-2.762	0.103	3.064	562.936	32.733	281.763	0.706	44.984	3.759	-23.619	1.197	0.136	-0.050	2269	0.219	0.410	-0.311	-1.432	0.248	1.265	-0.516	
-2.764	0.098	3.063	561.574	34.569	281.267	1.575	45.004	5.224	-23.951	1.424	0.009	0.109	2275	0.222	0.410	-0.310	-1.433	0.247	1.267	-0.511	
-2.765	0.094	3.062	559.930	36.923	280.675	1.332	45.506	4.370	-24.134	0.968	-0.340	0.107	2280	0.225	0.410	-0.310	-1.433	0.245	1.269	-0.506	
-2.765	0.090	3.061	558.825	38.540	280.266	-1.152	45.413	2.682	-24.157	1.166	-0.053	-0.246	2285	0.229	0.410	-0.309	-1.435	0.243	1.272	-0.499	
-2.766	0.087	3.060	557.453	40.529	279.761	-2.945	45.516	1.093	-24.755	0.848	-0.142	-0.009	2290	0.232	0.410	-0.308	-1.435	0.242	1.274	-0.495	
-2.768	0.082	3.059	555.802	42.744	279.140	-0.499	45.379	2.911	-24.117	0.810	-0.339	-0.289	2296	0.237	0.411	-0.307	-1.437	0.240	1.277	-0.487	
-2.769	0.078	3.058	554.437	44.538	278.611	1.471	44.946	5.169	-23.324	1.557	-0.331	-0.137	2301	0.240	0.411	-0.306	-1.438	0.239	1.279	-0.481	
-2.770	0.073	3.057	552.826	46.815	277.991	1.278	45.204	4.426	-23.570	1.152	-0.415	-0.290	2307	0.244	0.411	-0.305	-1.439	0.237	1.282	-0.474	
-2.771	0.069	3.056	551.225	49.202	277.366	-0.762	44.630	2.303	-23.289	0.897	-0.380	0.010	2313	0.248	0.411	-0.304	-1.440	0.235	1.284	-0.468	
-2.773	0.064	3.055	549.387	51.957	276.635	-1.526	44.946	1.757	-23.192	0.754	-0.288	0.013	2319	0.252	0.411	-0.303	-1.441	0.234	1.287	-0.461	
-2.774	0.059	3.054	547.861	54.218	276.022	0.770	45.110	4.058	-23.281	1.395	-0.704	-0.290	2326	0.257	0.411	-0.302	-1.442	0.232	1.290	-0.453	
-2.776	0.052	3.052	545.145	58.493	274.885	0.460	45.223	3.685	-23.399	1.006	-0.317	-0.377	2333	0.262	0.411	-0.301	-1.444	0.231	1.292	-0.445	
-2.778	0.046	3.051	542.961	62.192	273.917	-1.887	44.595	1.358	-23.254	0.821	-0.616	-0.158	2345	0.270	0.412	-0.299	-1.446	0.228	1.296	-0.432	
-2.779	0.041	3.050	541.328	64.933	273.188	-0.758	44.183	2.910	-23.311	1.063	-0.607	-0.163	2352	0.274	0.412	-0.298	-1.447	0.227	1.298	-0.426	
-2.780	0.038	3.049	539.967	67.214	272.579	0.660	45.210	4.450	-23.439	1.052	-0.283	-0.168	2359	0.279	0.412	-0.296	-1.448	0.226	1.300	-0.418	
-2.782	0.032	3.048	537.974	70.862	271.663	-0.437	45.342	3.144	-23.315	1.041	-0.695	-0.333	2368	0.285	0.413	-0.295	-1.450	0.224	1.302	-0.408	
-2.783	0.029	3.047	536.676	73.324	271.021	-2.405	44.579	1.254	-23.333	0.947	-0.500	0.031	2374	0.289	0.413	-0.293	-1.451	0.224	1.304	-0.402	
-2.784	0.025	3.046	535.192	76.068	270.268	-1.213	44.021	1.918	-23.204	0.936	-0.526	0.050	2381	0.293	0.414	-0.292	-1.452	0.223	1.305	-0.396	
-2.785	0.021	3.045	533.602	79.098	269.450	0.930	44.928	4.372	-23.031	1.301	-0.650	-0.158	2387	0.297	0.414	-0.291	-1.453	0.222	1.306	-0.390	
-2.786	0.018	3.044	532.452	81.482	268.841	0.397	45.225	3.642	-23.500	1.006	-0.444	-0.188	2394	0.302	0.414	-0.290	-1.454	0.221	1.308	-0.382	
-2.787	0.015	3.043	531.114	84.327	268.113	-1.144	44.811	2.068	-23.909	0.718	-0.621	-0.340	2400	0.307	0.415	-0.289	-1.455	0.221	1.309	-0.374	
-2.788	0.012	3.043	529.991	86.706	267.457	-1.196	44.089	1.892	-22.821	0.462	-0.505	-0.440	2408	0.311	0.415	-0.288	-1.456	0.220	1.310	-0.368	
-2.790	0.008	3.042	528.546	89.755	266.605	0.630	44.437	3.978	-22.947	1.031	-0.521	-0.418	2415	0.316	0.416	-0.286	-1.458	0.220	1.311	-0.361	
-2.790	0.006	3.042	527.688	91.680	266.095	0.208	45.409	3.319	-23.917	0.840	-0.492	-0.019	2421	0.320	0.416	-0.285	-1.458	0.219	1.311	-0.355	
-2.791	0.003	3.041	526.304	94.865	265.234	-0.077	45.375	2.793	-23.376	0.733	-0.533	-0.040	2429	0.324	0.417	-0.284	-1.460	0.219	1.312	-0.349	
-2.793	-0.000	3.040	524.941	98.022	264.322	-1.542	44.511	2.116	-23.202	0.524	-0.419	-0.166	2435	0.328	0.418	-0.283	-1.460	0.218	1.312	-0.343	
-2.795	-0.006	3.039	522.529	103.548	262.644	0.370	45.141	3.706	-23.604	0.743	-0.344	-0.313	2452	0.339	0.419	-0.280	-1.463	0.218	1.313	-0.326	
-2.796	-0.008	3.039	521.577	105.784	261.951	-0.617	44.604	2.490	-23.722	0.535	-0.277	-0.334	2458	0.343	0.420	-0.280	-1.464	0.217	1.313	-0.321	
-2.798	-0.012	3.038	520.108	109.111	260.864	-1.577	43.579	1.420	-23.680	0.524	-0.192	-0.233	2467	0.348	0.421	-0.278	-1.466	0.217	1.313	-0.313	
-2.799	-0.014	3.038	518.970	111.584	260.046	-0.985	44.364	2.145	-23.063	0.644	-0.131	-0.129	2473	0.352	0.421	-0.277	-1.467	0.217	1.313	-0.306	
-2.800	-0.016	3.037	517.993	113.629	259.353	0.831	45.333	3.951	-23.667	1.102	0.076	-0.099	2480	0.356	0.422	-0.276	-1.468	0.217	1.313	-0.301	
-2.801	-0.019	3.037	516.806	116.110	258.527	0.186	45.035	3.151	-23.995	0.898	0.089	-0.169	2487	0.360	0.423	-0.275	-1.469	0.217	1.313	-0.295	
-2.802	-0.021	3.036	515.893	117.918	257.902	0.129	44.247	3.049	-24.240	0.863	0.294	-0.010	2492	0.363	0.423	-0.275	-1.470	0.216	1.313	-0.290	
-2.803	-0.024	3.036	514.546	120.438	257.025	-0.700	43.771	2.496	-23.885	0.798	0.082	-0.173	2499	0.367	0.424	-0.274	-1.471	0.216	1.313	-0.284	
-2.804	-0.026	3.035	513.539	122.224	256.400	-1.176	44.126	2.199	-23.561	0.670	-0.100	-0.151	2504	0.370	0.424	-0.273	-1.472	0.216	1.314	-0.281	
-2.804	-0.029	3.035	512.327	124.305	255.664	-0.911	44.928	2.932	-23.272	0.806	-0.280	-0.153	2508	0.374	0.425	-0.272	-1.473	0.216	1.314	-0.275	
-2.805	-0.030	3.034	511.520	125.676	255.172	-0.220	45.581	3.617	-23.583	0.911	-0.259	-0.228	2514	0.376	0.425	-0.272	-1.474	0.216	1.314	-0.271	
-2.806	-0.032	3.034	510.703	127.066	254.667	0.167	45.472	4.028	-24.225	0.946	-0.317	-0.246	2519	0.379	0.426	-0.271	-1.475	0.217	1.315	-0.268	
-2.806	-0.035	3.034	509.444	129.175	253.870	0.367	45.217	3.937	-24.133	1.000	-0.501	-0.219	2525	0.382	0.426	-0.270	-1.476	0.217	1.315	-0.263	
-2.807	-0.037	3.033	508.592	130.590	253.318	-0.019	44.450	3.516	-23.022	0.963	-0.696	-0.242	2529	0.384	0.427	-0.270	-1.477	0.217	1.315	-0.260	
-2.808	-0.041	3.033	506.754	133.789	252.120	-1.226	44.862	2.226	-22.296	0.661	-0.840	-0.421	2533	0.388	0.428	-0.269	-1.478	0.217	1.315	-0.255	
-2.808	-0.042	3.032	505.990	135.177	251.608	-0.905	45.688	3.199	-22.077	0.762	-0.911	-0.300	2542	0.392	0.428	-0.268	-1.479	0.217	1.315	-0.249	
-2.809	-0.044	3.032	504.886	137.244	250.835	0.354	46.199	4.412	-22.612	1.135	-0.884	-0.315	2547	0.395	0.429	-0.267	-1.481	0.217	1.315	-0.244	
-2.809	-0.046	3.032	504.150	138.655	250.303	0.878	46.398	4.574	-22.996	1.064	-0.968	-0.357	2552	0.398	0.430	-0.266	-1.481	0.217	1.315	-0.241	
-2.809	-0.048	3.031	503.023	140.859	249.474	0.523	45.598	3.865	-22.985	0.986	-0.980	-0.314	2556	0.400	0.430	-0.265	-1.482	0.217	1.315	-0.238	
-2.809	-0.049	3.031	502.455	141.975	249.050	0.934	45.188	3.752	-22.531	0.776	-1.048	-0.393	2561	0.404	0.431	-0.264	-1.483	0.217	1.315	-0.234	
-2.809	-0.050	3.031	501.708	143.483	248.490	0.495	44.743	3.433	-22.364	0.908	-1.032	-0.248	2565	0.405	0.431	-0.264	-1.484	0.217	1.315	-0.231	
-2.809	-0.052	3.030	500.622	145.791	247.675	-0.938	45.410	2.657	-22.134	0.703	-1.044	-0.351	2569	0.409	0.432	-0.262	-1.485	0.217	1.314	-0.227	
-2.809	-0.053	3.030	499.930	147.322	247.139	-0.938	45.926	2.766	-22.352	0.617	-1.032	-0.368	2575	0.411	0.433	-0.262	-1.485	0.218	1.314	-0.224	
-2.809	-0.055	3.029	499.265	148.841	246.590	-0.046	46.643	4.152	-22.338	0.715	-0.751	-0.364	2579	0.414	0.433	-0.261	-1.486	0.218	1.314	-0.221	
-2.809	-0.056	3.029	498.288	151.151	245.747	0.384	46.327	4.407	-22.789	0.697	-0.796	-0.262	2585	0.417	0.434	-0.260	-1.487	0.218	1.313	-0.217	
-2.809	-0.057	3.028	497.638	152.727	245.165	0.140	45.809	4.048	-22.736	0.630	-0.533	-0.309	2589	0.419	0.435	-0.259	-1.488	0.218	1.313	-0.214	
-2.809	-0.059	3.028	496.652	155.123	244.281	0.796	44.759	3.647	-22.243	0.197	-0.466	-0.353	2593	0.423	0.436	-0.257	-1.488	0.219	1.312	-0.210	
-2.808	-0.060	3.027	496.005	156.731	243.703	0.274	44.402	3.443	-22.134	0.436	-0.250	-0.382	2599	0.425	0.436	-0.257	-1.489	0.219	1.311	-0.207	
-2.808	-0.061	3.027	495.358	158.354	243.142	-1.051	44.836	2.262	-22.413	0.054	-0.377	-0.275	2603	0.427	0.437	-0.256	-1.490	0.219	1.311	-0.205	
-2.807	-0.062	3.027	494.395	160.752	242.307	-1.270	45.557	2.051	-22.244	-0.004	-0.305	-0.282	2608	0.431	0.438	-0.254	-1.491	0.220	1.310	-0.201	
-2.807	-0.063	3.026	493.768	162.307	241.750	-0.380	45.549	3.022	-22.645	-0.009	-0.263	-0.254	2612	0.433	0.439	-0.253	-1.491	0.220	1.309	-0.198	
-2.806	-0.064	3.026	492.814	164.632	240.905	0.590	45.855	4.329	-23.196	0.288	-0.133	-0.262	2616	0.437	0.440	-0.252	-1.492	0.220	1.308	-0.194	
-2.806	-0.065	3.025	491.964	166.621	240.178	0.824	44.938	3.384	-22.901	0.070	-0.101	-0.324	2623	0.440	0.440	-0.251	-1.493	0.220	1.307	-0.191	
-2.804	-0.067	3.025	490.735	169.437	239.162	0.136	44.442	2.706	-22.582	0.025	-0.250	-0.165	2629	0.444	0.442	-0.249	-1.494	0.221	1.306	-0.187	
-2.802	-0.070	3.024	488.801	173.810	237.633	-0.784	45.936	2.337	-22.400	-0.063	-0.455	-0.193	2636	0.448	0.443	-0.247	-1.495	0.221	1.305	-0.182	
-2.801	-0.071	3.024	487.770	176.125	236.802	-0.082	46.723	3.671	-22.479	0.085	-0.308	-0.119	2647	0.453	0.444	-0.245	-1.496	0.221	1.304	-0.178	
-2.800	-0.073	3.023	486.552	178.836	235.791	0.124	46.070	3.389	-22.998	-0.100	-0.492	-0.233	2652	0.457	0.446	-0.243	-1.497	0.222	1.303	-0.173	
-2.799	-0.074	3.023	485.481	181.181	234.903	0.390	45.671	3.024	-22.474	-0.243	-0.498	-0.237	2660	0.460	0.446	-0.242	-1.497	0.222	1.302	-0.170	
-2.797	-0.076	3.023	484.073	184.300	233.714	-0.586	45.101	2.222	-21.768	-0.070	-0.549	-0.276	2668	0.465	0.448	-0.240	-1.498	0.222	1.301	-0.166	
-2.795	-0.077	3.023	483.220	186.229	232.990	-0.745	46.394	2.466	-22.089	-0.016	-0.768	-0.148	2673	0.468	0.449	-0.238	-1.499	0.222	1.300	-0.162	
-2.794	-0.079	3.022	481.952	189.262	231.843	-0.160	47.141	3.692	-22.367	0.119	-0.642	-0.220	2681	0.472	0.450	-0.236	-1.500	0.222	1.299	-0.159	
-2.791	-0.080	3.022	480.528	192.715	230.472	0.226	46.546	2.969	-22.396	0.168	-0.779	-0.156	2687	0.476	0.452	-0.234	-1.501	0.222	1.297	-0.155	
-2.788	-0.082	3.022	478.693	197.381	228.570	-0.481	45.839	2.377	-22.104	0.062	-0.639	-0.169	2699	0.483	0.454	-0.231	-1.502	0.222	1.295	-0.149	
-2.786	-0.083	3.022	477.814	199.734	227.617	-1.028	46.538	1.902	-21.956	-0.114	-0.648	-0.153	2708	0.488	0.456	-0.229	-1.503	0.222	1.292	-0.144	
-2.785	-0.083	3.022	476.886	202.429	226.507	-0.340	46.905	3.026	-22.279	0.235	-0.895	-0.120	2715	0.492	0.458	-0.227	-1.504	0.222	1.290	-0.141	
-2.783	-0.084	3.022	476.123	204.737	225.533	0.566	46.445	3.573	-22.448	0.171	-0.319	-0.060	2721	0.495	0.459	-0.225	-1.504	0.222	1.289	-0.138	
-2.781	-0.084	3.022	475.343	207.088	224.525	0.043	45.852	2.626	-22.392	0.077	-0.793	-0.100	2727	0.499	0.460	-0.224	-1.505	0.222	1.286	-0.135	
-2.780	-0.085	3.022	474.576	209.462	223.525	-0.780	45.500	2.137	-22.322	-0.116	-0.541	-0.073	2733	0.502	0.462	-0.222	-1.505	0.222	1.284	-0.132	
-2.777	-0.085	3.022	473.470	213.001	222.051	-1.422	46.223	1.421	-21.980	-0.276	-0.489	-0.131	2742	0.506	0.464	-0.220	-1.506	0.222	1.281	-0.128	
-2.775	-0.085	3.022	472.675	215.672	220.909	-0.520	47.698	2.719	-21.918	0.114	-0.490	-0.061	2748	0.510	0.465	-0.218	-1.506	0.222	1.279	-0.125	
-2.774	-0.085	3.022	472.022	217.945	219.899	-0.284	47.672	2.859	-22.838	0.094	-0.584	-0.012	2755	0.514	0.467	-0.216	-1.507	0.222	1.276	-0.121	
-2.772	-0.085	3.022	471.229	220.617	218.672	0.108	46.815	2.216	-22.783	-0.073	-0.728	0.022	2761	0.518	0.469	-0.214	-1.507	0.222	1.273	-0.118	
-2.770	-0.085	3.022	470.438	223.259	217.419	0.241	47.023	2.532	-22.129	0.008	-0.707	0.066	2769	0.521	0.470	-0.212	-1.508	0.221	1.271	-0.115	
-2.768	-0.085	3.022	469.656	225.913	216.160	-1.268	47.654	1.758	-22.141	-0.118	-0.300	-0.024	2775	0.525	0.472	-0.210	-1.508	0.221	1.268	-0.112	
-2.767	-0.085	3.022	468.992	228.140	215.058	-1.784	48.631	1.398	-22.680	-0.144	-0.430	0.008	2782	0.528	0.474	-0.208	-1.509	0.221	1.265	-0.108	
-2.765	-0.085	3.023	468.268	230.633	213.712	-0.436	48.130	2.426	-22.619	0.107	-0.336	0.015	2789	0.532	0.475	-0.207	-1.510	0.221	1.263	-0.106	
-2.764	-0.085	3.023	467.421	233.449	212.105	0.484	46.705	2.485	-22.151	0.097	-0.504	-0.013	2795	0.535	0.477	-0.205	-1.510	0.221	1.259	-0.102	
-2.762	-0.085	3.023	466.785	235.593	210.893	0.262	45.698	2.193	-22.168	0.040	-0.403	0.024	2803	0.539	0.480	-0.203	-1.511	0.220	1.256	-0.098	
-2.761	-0.085	3.024	466.066	238.074	209.512	-0.848	46.512	1.789	-22.428	0.032	-0.538	0.110	2809	0.543	0.482	-0.201	-1.511	0.220	1.253	-0.095	
-2.760	-0.085	3.024	465.471	240.177	208.335	-2.018	47.517	1.129	-22.220	0.199	-0.454	0.017	2816	0.545	0.483	-0.200	-1.512	0.220	1.250	-0.092	
-2.758	-0.085	3.025	464.733	242.854	206.731	-1.165	48.804	2.310	-22.379	0.237	-0.456	0.075	2824	0.549	0.486	-0.198	-1.512	0.220	1.246	-0.088	
-2.757	-0.085	3.025	463.934	245.779	204.840	-0.207	48.175	2.073	-22.891	0.247	-0.378	0.007	2830	0.553	0.488	-0.197	-1.513	0.219	1.243	-0.085	
-2.756	-0.084	3.026	463.111	248.677	202.870	0.262	48.462	2.289	-22.059	0.152	-0.482	0.091	2839	0.558	0.491	-0.194	-1.514	0.219	1.238	-0.079	
-2.755	-0.084	3.027	462.403	251.233	201.079	-0.765	49.175	1.933	-22.318	0.400	-0.496	0.074	2849	0.562	0.494	-0.192	-1.515	0.218	1.233	-0.075	
-2.754	-0.084	3.027	461.773	253.463	199.451	-2.110	49.304	0.777	-22.235	0.312	-0.269	0.027	2855	0.565	0.496	-0.191	-1.515	0.218	1.230	-0.072	
-2.753	-0.084	3.028	461.354	254.984	198.252	-1.960	48.396	1.198	-22.259	0.395	-0.443	0.035	2862	0.568	0.498	-0.190	-1.516	0.218	1.227	-0.069	
-2.753	-0.084	3.029	460.803	257.019	196.544	0.181	47.314	2.619	-22.404	0.507	-0.387	0.100	2867	0.571	0.500	-0.189	-1.516	0.217	1.224	-0.066	
-2.753	-0.084	3.029	460.412	258.476	195.323	0.633	46.947	2.465	-22.523	0.465	-0.444	0.083	2874	0.574	0.503	-0.187	-1.517	0.217	1.220	-0.063	
-2.752	-0.084	3.030	459.744	260.844	193.377	-0.261	47.034	1.709	-22.425	0.298	-0.229	0.046	2880	0.577	0.505	-0.186	-1.517	0.217	1.217	-0.059	
-2.752	-0.084	3.031	459.237	262.593	191.924	-1.386	48.815	1.453	-22.143	0.438	-0.658	0.050	2888	0.580	0.508	-0.185	-1.518	0.216	1.212	-0.055	
-2.752	-0.083	3.031	458.594	264.884	189.970	-2.031	50.686	1.224	-22.596	0.529	-0.254	0.030	2895	0.583	0.510	-0.183	-1.519	0.216	1.208	-0.052	
-2.751	-0.083	3.032	458.195	266.239	188.694	-1.803	51.340	0.990	-22.225	0.334	-0.480	0.058	2901	0.586	0.512	-0.182	-1.520	0.216	1.205	-0.049	
-2.752	-0.083	3.033	457.574	268.291	186.522	-0.743	50.029	1.851	-21.982	0.442	-0.521	0.105	2909	0.589	0.515	-0.181	-1.520	0.216	1.201	-0.045	
