A	B	C	X	Y	Z	MT0	MT1	MT2	MT3	MT4	MT5	MT6	TIME	J0	J1	J2	J3	J4	J5	J6	
-2.785	0.177	3.041	606.082	-289.400	142.226	0.110	60.099	6.444	-21.823	0.061	0.154	0.058	2091	-0.342	0.835	-0.367	-1.157	0.507	1.208	-1.147	
-2.784	0.179	3.040	606.376	-288.118	144.285	-0.305	59.400	6.366	-21.817	0.138	0.108	0.057	2098	-0.341	0.832	-0.367	-1.157	0.507	1.211	-1.147	
-2.781	0.181	3.039	606.807	-286.274	147.360	-0.523	60.498	6.158	-21.889	0.021	0.071	0.068	2104	-0.341	0.828	-0.366	-1.157	0.508	1.215	-1.147	
-2.780	0.183	3.038	607.052	-285.175	149.253	0.708	63.388	6.397	-22.646	-0.062	-0.127	0.063	2114	-0.340	0.825	-0.365	-1.157	0.508	1.217	-1.147	
-2.778	0.185	3.037	607.365	-283.488	151.962	0.842	62.590	6.267	-22.411	0.025	0.057	0.071	2122	-0.339	0.821	-0.364	-1.157	0.508	1.221	-1.147	
-2.776	0.187	3.035	607.648	-281.691	154.562	0.422	60.337	6.520	-22.217	0.189	0.237	0.072	2129	-0.339	0.817	-0.363	-1.157	0.508	1.225	-1.147	
-2.774	0.188	3.034	607.848	-280.455	156.326	-0.134	58.539	6.001	-21.894	0.124	-0.175	0.062	2138	-0.338	0.814	-0.362	-1.157	0.508	1.228	-1.147	
-2.772	0.190	3.032	608.170	-278.569	159.098	-0.351	58.756	5.832	-21.705	0.071	-0.149	0.051	2147	-0.337	0.810	-0.361	-1.157	0.508	1.232	-1.147	
-2.770	0.192	3.031	608.428	-277.140	161.356	-0.024	60.856	6.186	-22.465	0.115	-0.060	0.055	2153	-0.336	0.807	-0.360	-1.157	0.508	1.235	-1.147	
-2.769	0.194	3.030	608.623	-275.905	163.268	0.390	62.361	6.192	-23.063	0.072	-0.150	0.010	2160	-0.336	0.803	-0.359	-1.157	0.508	1.238	-1.147	
-2.767	0.195	3.029	608.822	-274.418	165.401	0.548	61.628	5.847	-22.505	0.039	-0.104	0.025	2166	-0.335	0.800	-0.358	-1.157	0.508	1.241	-1.147	
-2.765	0.197	3.028	609.009	-272.907	167.487	0.378	59.925	5.760	-22.436	0.057	-0.091	0.007	2174	-0.334	0.797	-0.357	-1.157	0.508	1.244	-1.146	
-2.763	0.198	3.026	609.210	-271.371	169.594	0.011	58.667	5.515	-22.275	0.048	-0.035	0.015	2180	-0.334	0.794	-0.356	-1.157	0.508	1.247	-1.146	
-2.762	0.199	3.026	609.321	-270.502	170.828	0.370	58.062	5.780	-21.699	0.082	-0.102	0.007	2186	-0.333	0.791	-0.355	-1.157	0.508	1.249	-1.146	
-2.760	0.201	3.025	609.561	-268.784	173.399	0.074	59.363	5.716	-22.270	0.073	-0.223	0.009	2192	-0.332	0.788	-0.354	-1.157	0.508	1.253	-1.146	
-2.758	0.203	3.024	609.723	-267.695	175.038	0.137	62.369	5.362	-23.487	-0.107	-0.207	-0.013	2198	-0.332	0.785	-0.354	-1.157	0.508	1.255	-1.146	
-2.755	0.205	3.022	609.969	-265.310	178.465	0.051	60.743	5.308	-22.826	-0.022	-0.043	0.007	2209	-0.330	0.780	-0.352	-1.157	0.508	1.260	-1.146	
-2.753	0.207	3.020	610.100	-263.551	180.865	0.151	59.406	5.420	-22.794	-0.056	-0.017	0.004	2217	-0.330	0.777	-0.351	-1.157	0.508	1.263	-1.146	
-2.752	0.208	3.020	610.182	-262.460	182.392	0.368	57.659	5.282	-22.284	0.004	0.157	0.008	2222	-0.329	0.774	-0.350	-1.157	0.508	1.266	-1.146	
-2.749	0.210	3.018	610.330	-260.480	185.256	0.224	57.909	5.117	-21.909	0.086	-0.021	0.020	2230	-0.328	0.770	-0.349	-1.157	0.508	1.270	-1.146	
-2.747	0.212	3.017	610.466	-258.952	187.583	-0.122	60.437	4.988	-22.856	0.062	0.001	0.012	2236	-0.327	0.767	-0.349	-1.157	0.508	1.273	-1.146	
-2.745	0.213	3.016	610.544	-257.651	189.531	0.200	61.533	5.272	-23.324	0.022	-0.218	0.018	2244	-0.326	0.763	-0.347	-1.157	0.508	1.277	-1.146	
-2.743	0.215	3.014	610.605	-255.451	192.607	0.188	59.764	5.167	-23.113	0.057	-0.099	0.031	2253	-0.325	0.759	-0.346	-1.157	0.508	1.281	-1.146	
-2.740	0.217	3.013	610.634	-253.678	195.047	0.367	57.949	5.570	-22.759	0.165	0.039	0.032	2260	-0.325	0.756	-0.345	-1.157	0.508	1.284	-1.146	
-2.738	0.219	3.012	610.669	-252.114	197.249	-0.245	56.816	4.848	-22.409	0.068	-0.339	0.031	2268	-0.324	0.752	-0.344	-1.157	0.508	1.288	-1.146	
-2.736	0.220	3.010	610.710	-250.345	199.881	0.099	59.125	5.167	-22.837	0.110	-0.224	0.053	2277	-0.323	0.747	-0.343	-1.157	0.508	1.292	-1.146	
-2.733	0.222	3.009	610.719	-248.383	202.812	0.406	61.083	5.200	-23.712	0.059	-0.289	0.023	2284	-0.322	0.744	-0.343	-1.157	0.508	1.295	-1.146	
-2.732	0.224	3.008	610.691	-247.032	204.657	0.311	59.209	5.276	-23.384	0.017	-0.106	-0.003	2292	-0.321	0.741	-0.342	-1.157	0.508	1.299	-1.146	
-2.729	0.226	3.006	610.630	-245.000	207.382	-0.239	56.428	4.809	-22.716	0.033	0.151	-0.008	2301	-0.320	0.736	-0.341	-1.157	0.508	1.303	-1.146	
-2.725	0.228	3.004	610.534	-241.842	211.832	-0.387	59.130	4.709	-23.003	0.016	-0.170	0.005	2313	-0.318	0.731	-0.339	-1.157	0.508	1.309	-1.146	
-2.722	0.231	3.002	610.458	-239.464	215.428	0.300	61.045	5.013	-23.794	0.006	-0.268	-0.012	2326	-0.317	0.724	-0.338	-1.157	0.508	1.315	-1.146	
-2.719	0.233	3.000	610.303	-237.284	218.459	0.203	58.182	4.802	-23.201	-0.060	-0.347	-0.024	2334	-0.316	0.719	-0.336	-1.157	0.508	1.320	-1.146	
-2.717	0.234	2.999	610.187	-235.759	220.550	0.266	56.777	4.882	-22.901	0.030	-0.094	-0.015	2343	-0.315	0.716	-0.336	-1.157	0.508	1.323	-1.146	
-2.715	0.236	2.998	610.075	-234.007	223.016	-0.118	56.083	4.464	-22.686	-0.006	0.107	-0.033	2350	-0.314	0.712	-0.335	-1.158	0.508	1.327	-1.146	
-2.712	0.238	2.997	609.947	-232.078	225.906	0.241	57.999	4.929	-23.388	-0.040	-0.261	-0.049	2357	-0.313	0.708	-0.334	-1.158	0.508	1.331	-1.146	
-2.710	0.239	2.996	609.836	-230.572	228.122	0.268	59.811	4.655	-24.227	-0.032	-0.426	-0.016	2366	-0.312	0.705	-0.333	-1.158	0.508	1.335	-1.146	
-2.707	0.241	2.995	609.652	-228.828	230.503	0.210	58.562	4.672	-23.532	-0.042	-0.197	-0.025	2374	-0.311	0.701	-0.332	-1.158	0.508	1.338	-1.146	
-2.705	0.242	2.993	609.423	-226.860	233.130	0.308	56.206	4.816	-23.124	-0.049	-0.015	-0.030	2381	-0.310	0.697	-0.331	-1.158	0.508	1.343	-1.146	
-2.703	0.244	2.992	609.240	-225.317	235.242	0.208	55.754	4.663	-22.663	-0.017	0.228	-0.021	2390	-0.309	0.694	-0.330	-1.158	0.508	1.346	-1.146	
-2.700	0.245	2.991	609.046	-223.539	237.749	0.187	58.566	4.819	-23.764	0.044	-0.149	-0.009	2399	-0.308	0.690	-0.329	-1.158	0.508	1.350	-1.146	
-2.697	0.248	2.989	608.760	-221.106	241.141	-0.138	59.613	4.515	-23.966	0.035	-0.568	0.003	2409	-0.306	0.685	-0.328	-1.158	0.508	1.355	-1.146	
-2.694	0.249	2.988	608.505	-219.325	243.427	0.914	57.835	5.151	-23.519	0.029	-0.118	-0.001	2416	-0.305	0.682	-0.328	-1.158	0.508	1.358	-1.146	
-2.692	0.250	2.987	608.278	-217.741	245.396	0.039	55.597	4.575	-23.096	-0.005	-0.305	-0.017	2425	-0.304	0.678	-0.327	-1.158	0.508	1.362	-1.146	
-2.689	0.252	2.986	608.057	-215.873	247.708	0.164	55.102	4.547	-23.061	-0.001	-0.058	-0.002	2433	-0.303	0.674	-0.326	-1.158	0.508	1.366	-1.146	
-2.687	0.254	2.984	607.825	-213.821	250.409	-0.067	56.993	4.611	-23.254	0.127	-0.280	-0.006	2440	-0.302	0.671	-0.325	-1.158	0.508	1.369	-1.146	
-2.685	0.255	2.984	607.692	-212.458	252.210	0.500	58.542	4.865	-24.238	-0.028	-0.266	-0.016	2448	-0.301	0.667	-0.324	-1.158	0.508	1.372	-1.146	
-2.682	0.257	2.982	607.449	-210.385	254.758	0.325	57.789	4.662	-23.764	-0.018	-0.166	-0.015	2457	-0.300	0.663	-0.323	-1.158	0.508	1.376	-1.146	
-2.679	0.258	2.981	607.204	-208.266	257.191	-0.282	55.138	4.387	-23.493	-0.028	-0.142	-0.007	2463	-0.299	0.660	-0.322	-1.159	0.508	1.379	-1.146	
-2.676	0.260	2.980	607.012	-206.619	259.116	0.315	55.017	4.628	-23.228	-0.012	-0.029	-0.018	2473	-0.297	0.656	-0.321	-1.159	0.508	1.383	-1.146	
-2.673	0.262	2.979	606.765	-204.307	261.957	0.301	56.276	4.583	-23.452	-0.067	-0.311	-0.029	2483	-0.296	0.652	-0.319	-1.159	0.508	1.387	-1.146	
-2.670	0.263	2.978	606.596	-202.425	264.236	-0.011	57.553	4.360	-24.392	-0.098	-0.206	-0.033	2490	-0.295	0.648	-0.318	-1.159	0.508	1.390	-1.146	
-2.667	0.265	2.977	606.396	-200.537	266.384	0.301	56.774	4.547	-24.166	-0.070	-0.277	-0.034	2498	-0.293	0.645	-0.317	-1.159	0.508	1.393	-1.146	
-2.664	0.267	2.975	606.107	-197.927	269.197	0.687	54.741	4.304	-23.556	-0.085	-0.203	-0.035	2507	-0.292	0.642	-0.316	-1.159	0.508	1.396	-1.145	
-2.661	0.269	2.974	605.912	-195.715	271.533	0.237	54.454	3.807	-23.804	-0.151	-0.306	-0.057	2519	-0.290	0.637	-0.314	-1.160	0.508	1.401	-1.145	
-2.658	0.270	2.973	605.729	-193.551	273.928	0.488	54.802	4.391	-23.674	-0.113	0.006	-0.045	2526	-0.289	0.633	-0.313	-1.160	0.508	1.404	-1.145	
-2.655	0.272	2.973	605.602	-191.837	275.811	0.411	56.145	4.143	-24.323	-0.166	-0.164	-0.043	2534	-0.288	0.630	-0.312	-1.160	0.508	1.407	-1.145	
-2.652	0.274	2.972	605.449	-189.862	277.878	0.180	56.376	3.685	-24.444	-0.314	-0.309	-0.042	2543	-0.286	0.626	-0.311	-1.160	0.508	1.410	-1.145	
-2.649	0.275	2.971	605.229	-187.655	280.068	0.937	55.019	4.253	-23.779	-0.154	-0.180	-0.033	2550	-0.285	0.623	-0.309	-1.160	0.508	1.413	-1.145	
-2.645	0.277	2.970	605.012	-185.141	282.489	0.176	54.715	3.561	-23.410	-0.388	-0.504	-0.037	2558	-0.284	0.620	-0.308	-1.161	0.508	1.415	-1.145	
-2.640	0.280	2.968	604.740	-181.682	285.938	0.418	54.573	3.985	-23.937	-0.215	-0.396	-0.047	2572	-0.281	0.615	-0.306	-1.161	0.508	1.420	-1.145	
-2.638	0.281	2.968	604.640	-180.196	287.419	-0.543	54.922	3.501	-24.279	-0.230	-0.063	-0.036	2582	-0.279	0.611	-0.305	-1.161	0.508	1.423	-1.145	
-2.634	0.283	2.967	604.482	-177.999	289.594	-0.050	55.445	3.417	-24.363	-0.324	-0.495	-0.026	2590	-0.278	0.607	-0.304	-1.161	0.508	1.426	-1.145	
-2.632	0.284	2.967	604.343	-176.334	291.208	0.538	54.253	3.833	-24.362	-0.269	-0.299	-0.020	2597	-0.277	0.605	-0.303	-1.161	0.508	1.428	-1.144	
-2.627	0.286	2.966	604.131	-173.451	293.915	0.824	54.457	3.802	-23.690	-0.327	-0.176	-0.018	2604	-0.275	0.601	-0.301	-1.162	0.508	1.431	-1.144	
-2.625	0.288	2.965	604.021	-171.761	295.488	0.548	53.890	3.683	-23.538	-0.298	-0.147	-0.005	2616	-0.273	0.598	-0.300	-1.162	0.508	1.433	-1.144	
-2.622	0.289	2.965	603.924	-169.811	297.291	0.270	53.394	3.407	-24.069	-0.275	-0.330	0.022	2625	-0.271	0.595	-0.299	-1.162	0.508	1.436	-1.144	
-2.618	0.291	2.965	603.827	-167.652	299.314	0.444	53.980	3.602	-24.325	-0.285	-0.507	0.021	2632	-0.270	0.592	-0.298	-1.162	0.508	1.437	-1.144	
-2.616	0.292	2.965	603.750	-165.984	300.857	0.817	54.599	3.506	-24.653	-0.401	-0.442	0.035	2640	-0.268	0.589	-0.296	-1.163	0.507	1.440	-1.144	
-2.612	0.294	2.964	603.646	-164.048	302.549	0.591	54.438	3.198	-24.060	-0.379	-0.287	0.039	2649	-0.267	0.586	-0.295	-1.163	0.507	1.442	-1.144	
-2.609	0.295	2.964	603.542	-161.909	304.384	1.147	53.925	3.521	-23.636	-0.283	-0.152	0.030	2656	-0.265	0.583	-0.294	-1.163	0.507	1.443	-1.144	
-2.606	0.296	2.964	603.496	-160.215	305.801	0.655	53.572	3.235	-23.397	-0.248	-0.318	0.028	2664	-0.263	0.580	-0.293	-1.163	0.507	1.445	-1.144	
-2.603	0.298	2.964	603.483	-158.292	307.413	0.618	52.662	3.516	-24.297	-0.091	-0.362	0.034	2673	-0.261	0.578	-0.292	-1.164	0.507	1.447	-1.144	
-2.600	0.299	2.964	603.492	-156.607	308.827	-0.328	52.607	3.220	-24.698	-0.010	-0.469	0.036	2679	-0.260	0.575	-0.291	-1.164	0.507	1.448	-1.144	
-2.597	0.301	2.964	603.521	-154.486	310.638	-0.382	53.098	2.976	-24.737	-0.169	-0.405	0.046	2688	-0.258	0.572	-0.290	-1.164	0.506	1.450	-1.144	
-2.594	0.302	2.965	603.537	-152.664	312.227	0.015	53.974	3.052	-23.991	-0.280	-0.256	0.053	2697	-0.256	0.569	-0.289	-1.164	0.506	1.451	-1.143	
-2.590	0.303	2.965	603.546	-150.651	313.934	1.023	53.961	3.405	-23.763	-0.255	-0.269	0.087	2703	-0.254	0.567	-0.288	-1.165	0.506	1.452	-1.143	
-2.588	0.304	2.965	603.575	-149.286	315.029	0.946	53.345	3.374	-23.599	-0.239	-0.489	0.106	2712	-0.252	0.564	-0.287	-1.165	0.506	1.454	-1.143	
-2.586	0.306	2.966	603.655	-147.690	316.299	0.942	52.646	3.238	-24.334	-0.254	-0.422	0.142	2718	-0.250	0.562	-0.286	-1.165	0.506	1.454	-1.142	
-2.583	0.306	2.966	603.742	-146.322	317.367	0.848	52.295	3.367	-24.102	-0.092	-0.622	0.181	2725	-0.249	0.560	-0.285	-1.165	0.505	1.455	-1.142	
-2.581	0.308	2.967	603.904	-144.487	318.796	0.808	52.242	3.257	-23.790	-0.140	-0.340	0.189	2733	-0.247	0.558	-0.284	-1.165	0.505	1.456	-1.142	
-2.578	0.309	2.967	604.051	-143.103	319.880	0.578	51.912	3.345	-24.158	-0.045	-0.211	0.199	2739	-0.246	0.556	-0.283	-1.166	0.505	1.456	-1.141	
-2.576	0.310	2.968	604.255	-141.470	321.156	0.013	51.889	2.679	-24.405	-0.328	-0.516	0.227	2746	-0.243	0.554	-0.282	-1.166	0.505	1.457	-1.141	
-2.573	0.312	2.969	604.497	-139.635	322.621	0.469	52.365	2.982	-24.260	-0.371	-0.345	0.242	2753	-0.242	0.552	-0.281	-1.166	0.504	1.457	-1.140	
-2.571	0.313	2.969	604.686	-138.283	323.707	0.538	53.056	2.830	-24.270	-0.545	-0.318	0.248	2760	-0.240	0.549	-0.280	-1.166	0.504	1.458	-1.139	
-2.569	0.314	2.970	604.918	-136.704	324.923	0.230	52.977	2.687	-24.196	-0.428	-0.334	0.279	2766	-0.238	0.547	-0.280	-1.166	0.504	1.458	-1.138	
-2.567	0.315	2.971	605.161	-135.162	326.087	0.624	52.457	3.231	-24.375	-0.268	-0.248	0.321	2773	-0.236	0.546	-0.279	-1.166	0.504	1.458	-1.138	
-2.565	0.316	2.972	605.422	-133.624	327.213	0.660	52.498	3.006	-23.996	-0.446	-0.350	0.342	2780	-0.234	0.544	-0.278	-1.166	0.503	1.458	-1.137	
-2.564	0.317	2.972	605.658	-132.301	328.169	0.043	52.143	2.579	-24.212	-0.403	-0.183	0.384	2787	-0.233	0.542	-0.277	-1.167	0.503	1.458	-1.136	
-2.562	0.318	2.973	605.919	-130.790	329.260	0.465	51.756	3.004	-24.263	-0.424	-0.175	0.402	2794	-0.231	0.540	-0.277	-1.167	0.503	1.458	-1.134	
-2.560	0.319	2.974	606.205	-129.079	330.499	0.473	51.526	2.539	-24.053	-0.505	-0.173	0.439	2800	-0.229	0.538	-0.276	-1.167	0.502	1.458	-1.133	
-2.558	0.321	2.975	606.655	-126.274	332.509	1.304	51.352	2.709	-24.332	-0.435	-0.133	0.458	2811	-0.225	0.535	-0.275	-1.167	0.502	1.458	-1.130	
-2.556	0.322	2.977	607.145	-123.110	334.658	0.824	51.764	2.482	-24.430	-0.575	-0.087	0.459	2825	-0.221	0.531	-0.273	-1.167	0.501	1.458	-1.126	
-2.555	0.323	2.977	607.341	-121.755	335.543	0.786	51.957	2.770	-24.619	-0.428	-0.082	0.457	2834	-0.218	0.529	-0.272	-1.168	0.500	1.458	-1.124	
-2.554	0.323	2.978	607.559	-120.167	336.538	0.286	51.869	2.640	-24.633	-0.396	-0.074	0.517	2842	-0.216	0.527	-0.272	-1.168	0.500	1.458	-1.121	
-2.554	0.324	2.978	607.789	-118.354	337.622	0.040	51.520	2.712	-24.436	-0.365	-0.071	0.496	2848	-0.214	0.525	-0.271	-1.168	0.499	1.458	-1.119	
-2.553	0.324	2.978	607.951	-117.016	338.422	0.199	51.181	2.688	-24.422	-0.454	-0.038	0.503	2856	-0.211	0.523	-0.271	-1.168	0.499	1.458	-1.116	
-2.553	0.325	2.978	608.123	-115.471	339.333	0.113	51.606	2.557	-24.247	-0.431	-0.052	0.465	2861	-0.209	0.522	-0.270	-1.168	0.498	1.458	-1.113	
-2.553	0.325	2.979	608.273	-114.146	340.105	0.979	51.669	2.917	-24.177	-0.548	-0.059	0.468	2869	-0.207	0.520	-0.269	-1.168	0.497	1.458	-1.110	
-2.553	0.325	2.979	608.458	-112.386	341.097	1.350	51.286	2.951	-24.573	-0.421	-0.047	0.454	2877	-0.205	0.518	-0.269	-1.169	0.497	1.458	-1.107	
-2.554	0.325	2.979	608.595	-111.032	341.814	0.945	50.686	2.543	-24.561	-0.519	-0.048	0.394	2883	-0.202	0.517	-0.268	-1.169	0.496	1.458	-1.103	
-2.554	0.325	2.979	608.743	-109.446	342.637	0.195	50.387	1.945	-24.516	-0.703	-0.048	0.397	2890	-0.200	0.515	-0.268	-1.169	0.495	1.458	-1.100	
-2.555	0.325	2.979	608.893	-107.666	343.585	0.687	50.072	2.458	-24.632	-0.616	0.015	0.352	2896	-0.198	0.514	-0.267	-1.169	0.494	1.458	-1.096	
-2.556	0.324	2.979	609.074	-105.021	344.994	1.032	51.111	2.888	-24.521	-0.503	0.070	0.468	2904	-0.194	0.511	-0.267	-1.169	0.493	1.458	-1.090	
-2.557	0.324	2.979	609.165	-103.432	345.772	0.368	51.276	2.294	-24.680	-0.652	0.019	0.457	2917	-0.190	0.509	-0.266	-1.170	0.492	1.458	-1.085	
-2.559	0.323	2.979	609.250	-101.625	346.588	1.117	51.283	3.032	-24.328	-0.568	-0.029	0.483	2925	-0.187	0.507	-0.266	-1.170	0.491	1.458	-1.080	
-2.560	0.323	2.978	609.338	-99.584	347.445	0.831	51.116	2.760	-24.127	-0.616	-0.033	0.399	2933	-0.184	0.506	-0.265	-1.170	0.489	1.458	-1.074	
-2.562	0.322	2.978	609.395	-98.200	347.983	-0.116	50.943	2.040	-25.000	-0.731	-0.017	0.416	2940	-0.181	0.504	-0.265	-1.171	0.488	1.458	-1.069	
-2.564	0.321	2.978	609.448	-96.181	348.729	-0.173	50.108	2.241	-24.755	-0.774	0.001	0.457	2949	-0.178	0.503	-0.264	-1.171	0.487	1.458	-1.063	
-2.566	0.319	2.977	609.453	-94.240	349.429	0.511	49.850	2.721	-24.817	-0.710	0.073	0.404	2956	-0.175	0.501	-0.264	-1.171	0.485	1.458	-1.058	
-2.568	0.318	2.977	609.438	-92.728	349.967	1.028	49.924	2.750	-24.868	-0.735	0.127	0.287	2964	-0.172	0.500	-0.263	-1.172	0.484	1.458	-1.051	
-2.571	0.317	2.976	609.389	-90.987	350.541	1.788	50.011	2.934	-24.571	-0.749	0.018	0.361	2973	-0.169	0.498	-0.263	-1.172	0.482	1.458	-1.045	
-2.574	0.315	2.975	609.318	-88.974	351.174	1.823	50.330	2.759	-24.275	-0.725	0.025	0.327	2980	-0.165	0.497	-0.263	-1.172	0.480	1.458	-1.038	
-2.576	0.314	2.975	609.263	-87.567	351.564	0.462	50.487	2.020	-24.963	-0.747	0.046	0.189	2988	-0.162	0.495	-0.262	-1.173	0.479	1.458	-1.032	
-2.578	0.312	2.974	609.158	-85.500	352.103	0.735	49.970	2.482	-25.091	-0.945	0.090	0.199	2997	-0.158	0.494	-0.262	-1.173	0.477	1.458	-1.025	
-2.582	0.309	2.973	608.952	-83.007	352.674	0.434	49.640	2.832	-24.800	-0.580	0.073	0.217	3004	-0.154	0.492	-0.261	-1.174	0.474	1.459	-1.015	
-2.585	0.307	2.973	608.798	-81.385	353.012	0.067	49.826	2.546	-24.694	-0.363	0.052	0.176	3015	-0.150	0.490	-0.261	-1.175	0.472	1.459	-1.008	
-2.588	0.305	2.972	608.581	-79.556	353.358	0.813	50.259	2.685	-24.655	-0.701	-0.015	0.131	3023	-0.147	0.489	-0.261	-1.175	0.470	1.459	-1.002	
-2.591	0.302	2.971	608.320	-77.479	353.691	0.160	50.630	2.095	-24.447	-0.572	-0.086	-0.036	3030	-0.143	0.488	-0.260	-1.176	0.468	1.459	-0.994	
-2.593	0.300	2.970	608.114	-75.891	353.898	0.433	50.151	2.334	-24.440	-0.553	0.021	0.020	3038	-0.140	0.487	-0.260	-1.176	0.466	1.459	-0.988	
-2.596	0.297	2.970	607.857	-74.127	354.083	1.145	49.423	3.103	-24.521	-0.450	0.125	-0.085	3047	-0.136	0.486	-0.260	-1.177	0.463	1.460	-0.980	
-2.600	0.294	2.969	607.553	-72.071	354.277	0.742	49.111	2.801	-25.118	-0.456	0.152	-0.107	3054	-0.132	0.484	-0.259	-1.177	0.460	1.460	-0.972	
-2.603	0.291	2.968	607.168	-69.746	354.468	0.890	49.109	2.500	-24.614	-0.477	0.052	-0.156	3063	-0.128	0.483	-0.259	-1.178	0.458	1.460	-0.965	
-2.607	0.286	2.967	606.661	-66.880	354.679	-0.039	49.321	1.733	-24.775	-0.674	0.008	-0.032	3077	-0.121	0.481	-0.259	-1.179	0.454	1.461	-0.953	
-2.610	0.284	2.967	606.345	-65.281	354.783	1.363	49.540	3.078	-24.626	-0.299	0.072	0.072	3085	-0.118	0.480	-0.258	-1.180	0.451	1.461	-0.946	
-2.612	0.281	2.966	605.967	-63.426	354.884	1.124	49.446	3.269	-24.388	-0.258	-0.028	-0.129	3093	-0.114	0.479	-0.258	-1.180	0.448	1.461	-0.938	
-2.615	0.277	2.965	605.543	-61.234	354.970	0.644	49.282	2.925	-25.019	-0.379	0.138	-0.141	3099	-0.110	0.478	-0.258	-1.181	0.446	1.462	-0.932	
-2.617	0.274	2.965	605.108	-59.014	355.044	-0.450	49.065	2.134	-24.306	-0.319	-0.037	-0.094	3111	-0.104	0.477	-0.257	-1.182	0.442	1.462	-0.922	
-2.619	0.271	2.964	604.761	-57.299	355.081	-0.417	49.109	1.930	-24.437	-0.444	-0.069	-0.179	3118	-0.100	0.476	-0.257	-1.183	0.440	1.463	-0.915	
-2.622	0.268	2.964	604.356	-55.447	355.118	1.010	48.978	2.926	-24.533	-0.383	0.007	-0.179	3125	-0.097	0.475	-0.257	-1.183	0.438	1.463	-0.909	
-2.624	0.265	2.964	603.988	-53.791	355.129	0.820	48.919	3.171	-24.257	-0.122	-0.040	-0.279	3132	-0.093	0.474	-0.257	-1.184	0.435	1.463	-0.902	
-2.626	0.262	2.963	603.570	-51.801	355.171	1.418	48.921	2.960	-24.525	-0.047	0.039	-0.189	3141	-0.089	0.473	-0.256	-1.184	0.432	1.464	-0.895	
-2.627	0.260	2.963	603.266	-50.272	355.187	0.613	48.991	2.287	-24.430	-0.150	-0.095	-0.158	3147	-0.085	0.472	-0.256	-1.185	0.429	1.464	-0.889	
-2.629	0.257	2.963	602.878	-48.207	355.198	-0.386	49.033	1.601	-24.675	-0.113	-0.055	-0.143	3154	-0.081	0.472	-0.256	-1.185	0.427	1.464	-0.883	
-2.631	0.253	2.963	602.438	-46.002	355.196	1.202	48.630	3.253	-24.226	0.077	-0.081	-0.152	3161	-0.077	0.471	-0.255	-1.186	0.424	1.465	-0.875	
-2.632	0.251	2.963	602.152	-44.499	355.188	0.957	48.802	3.006	-24.574	-0.018	-0.080	-0.095	3170	-0.073	0.470	-0.255	-1.187	0.422	1.465	-0.870	
-2.634	0.247	2.963	601.745	-42.140	355.191	0.684	48.608	2.946	-24.515	0.170	-0.078	-0.111	3179	-0.068	0.469	-0.255	-1.187	0.419	1.465	-0.863	
-2.635	0.244	2.963	601.361	-39.741	355.182	-0.886	48.687	1.407	-24.378	-0.051	-0.212	-0.145	3185	-0.063	0.468	-0.254	-1.188	0.415	1.466	-0.855	
-2.636	0.242	2.963	601.150	-38.453	355.167	-0.345	48.952	1.725	-24.475	-0.138	-0.186	-0.069	3193	-0.060	0.468	-0.254	-1.188	0.413	1.466	-0.850	
-2.638	0.240	2.963	600.875	-36.731	355.153	1.385	48.862	3.422	-24.458	0.254	-0.064	-0.124	3200	-0.056	0.467	-0.254	-1.189	0.411	1.466	-0.844	
-2.639	0.236	2.964	600.518	-34.173	355.117	1.204	48.499	3.278	-24.392	0.085	-0.038	-0.169	3209	-0.052	0.466	-0.254	-1.189	0.408	1.466	-0.838	
-2.640	0.235	2.964	600.381	-33.104	355.100	1.186	48.398	3.080	-24.383	0.295	-0.080	-0.239	3214	-0.048	0.466	-0.253	-1.190	0.406	1.466	-0.833	
-2.640	0.233	2.964	600.251	-32.018	355.092	-0.059	48.514	2.146	-24.233	0.058	-0.059	-0.159	3219	-0.046	0.465	-0.253	-1.190	0.405	1.466	-0.829	
-2.641	0.231	2.964	600.051	-30.392	355.079	-0.901	48.312	1.314	-24.155	-0.235	-0.150	-0.173	3224	-0.043	0.465	-0.253	-1.190	0.403	1.466	-0.825	
-2.642	0.230	2.965	599.884	-29.093	355.070	-0.425	48.392	1.587	-24.255	-0.166	-0.141	-0.161	3229	-0.040	0.464	-0.253	-1.190	0.401	1.466	-0.821	
-2.643	0.228	2.965	599.686	-27.587	355.063	0.967	48.460	2.984	-24.283	-0.015	-0.075	-0.175	3234	-0.036	0.464	-0.253	-1.191	0.399	1.466	-0.816	
-2.643	0.226	2.965	599.553	-26.561	355.059	1.485	48.451	3.404	-24.446	0.049	-0.075	-0.134	3240	-0.034	0.463	-0.253	-1.191	0.398	1.466	-0.813	
-2.643	0.225	2.966	599.424	-25.496	355.055	1.251	48.458	3.037	-24.545	0.121	-0.024	-0.128	3244	-0.032	0.463	-0.252	-1.191	0.396	1.466	-0.810	
-2.644	0.223	2.966	599.227	-23.858	355.044	1.010	48.373	3.038	-24.230	-0.097	-0.035	-0.192	3250	-0.028	0.463	-0.252	-1.192	0.394	1.466	-0.805	
-2.644	0.222	2.966	599.066	-22.465	355.037	-0.645	48.105	1.653	-24.297	-0.177	-0.090	-0.240	3254	-0.026	0.462	-0.252	-1.192	0.393	1.466	-0.802	
