A	B	C	X	Y	Z	MT0	MT1	MT2	MT3	MT4	MT5	MT6	TIME	J0	J1	J2	J3	J4	J5	J6	
-2.984	0.212	2.913	561.765	-200.373	41.211	0.156	55.313	10.469	-16.416	-0.007	-0.355	-0.094	0	-0.121	0.879	-0.587	-1.514	0.908	1.046	-1.262	
-2.984	0.212	2.913	561.765	-200.372	41.212	0.147	55.340	10.461	-16.402	-0.016	-0.363	-0.092	8	-0.121	0.879	-0.587	-1.514	0.908	1.046	-1.262	
-2.984	0.212	2.913	561.765	-200.370	41.213	0.184	55.374	10.470	-16.382	-0.021	-0.366	-0.094	16	-0.121	0.879	-0.587	-1.514	0.908	1.046	-1.262	
-2.984	0.212	2.913	561.767	-200.366	41.214	0.238	55.348	10.453	-16.356	-0.021	-0.375	-0.094	21	-0.121	0.879	-0.587	-1.514	0.908	1.046	-1.262	
-2.984	0.212	2.913	561.771	-200.355	41.214	0.273	55.368	10.423	-16.322	-0.023	-0.389	-0.090	29	-0.121	0.879	-0.587	-1.514	0.908	1.046	-1.262	
-2.984	0.212	2.913	561.778	-200.340	41.214	0.281	55.390	10.364	-16.269	-0.034	-0.404	-0.084	35	-0.121	0.879	-0.587	-1.514	0.908	1.046	-1.262	
-2.984	0.212	2.913	561.784	-200.329	41.214	0.300	55.429	10.339	-16.247	-0.050	-0.408	-0.081	42	-0.121	0.879	-0.587	-1.514	0.908	1.046	-1.262	
-2.984	0.212	2.913	561.790	-200.318	41.215	0.313	55.473	10.315	-16.263	-0.059	-0.413	-0.071	48	-0.121	0.879	-0.587	-1.514	0.908	1.046	-1.262	
-2.984	0.212	2.913	561.795	-200.310	41.216	0.173	55.454	10.263	-16.307	-0.009	-0.407	-0.081	56	-0.121	0.879	-0.587	-1.514	0.908	1.046	-1.262	
-2.984	0.212	2.913	561.801	-200.298	41.216	0.095	55.398	10.238	-16.318	-0.117	-0.406	-0.078	63	-0.121	0.879	-0.587	-1.514	0.908	1.046	-1.262	
-2.984	0.213	2.913	561.806	-200.289	41.217	-0.155	55.328	10.157	-16.307	-0.084	-0.409	-0.076	69	-0.121	0.879	-0.587	-1.514	0.908	1.046	-1.262	
-2.984	0.213	2.913	561.812	-200.279	41.221	-0.167	55.348	10.086	-16.320	-0.100	-0.408	-0.075	77	-0.121	0.879	-0.587	-1.514	0.908	1.046	-1.262	
-2.984	0.213	2.913	561.814	-200.279	41.225	-0.149	55.336	10.160	-16.299	-0.070	-0.406	-0.067	83	-0.121	0.879	-0.587	-1.514	0.908	1.046	-1.262	
-2.984	0.213	2.913	561.815	-200.282	41.229	-0.117	55.379	10.145	-16.323	-0.078	-0.402	-0.065	90	-0.121	0.879	-0.587	-1.514	0.908	1.046	-1.262	
-2.984	0.213	2.913	561.817	-200.284	41.234	-0.114	55.476	10.116	-16.320	-0.067	-0.403	-0.060	96	-0.121	0.879	-0.587	-1.514	0.908	1.046	-1.262	
-2.984	0.213	2.913	561.819	-200.285	41.237	-0.047	55.493	10.138	-16.321	-0.055	-0.407	-0.053	104	-0.121	0.879	-0.587	-1.514	0.908	1.046	-1.262	
-2.984	0.213	2.913	561.821	-200.286	41.242	0.026	55.497	10.189	-16.280	-0.040	-0.406	-0.045	111	-0.121	0.879	-0.587	-1.514	0.908	1.046	-1.262	
-2.984	0.213	2.913	561.823	-200.286	41.245	0.065	55.468	10.261	-16.251	-0.027	-0.404	-0.039	117	-0.121	0.879	-0.587	-1.514	0.908	1.046	-1.262	
-2.984	0.213	2.913	561.826	-200.285	41.251	0.066	55.500	10.280	-16.243	-0.018	-0.404	-0.038	125	-0.121	0.879	-0.587	-1.514	0.908	1.046	-1.262	
-2.984	0.213	2.913	561.830	-200.284	41.256	0.044	55.531	10.272	-16.243	-0.014	-0.404	-0.032	131	-0.121	0.879	-0.587	-1.514	0.908	1.046	-1.262	
-2.984	0.213	2.913	561.833	-200.284	41.260	0.038	55.507	10.279	-16.235	-0.009	-0.403	-0.028	138	-0.121	0.879	-0.587	-1.514	0.908	1.046	-1.262	
-2.984	0.213	2.913	561.837	-200.284	41.265	0.063	55.479	10.301	-16.213	0.004	-0.401	-0.024	145	-0.121	0.879	-0.587	-1.514	0.908	1.046	-1.262	
-2.984	0.213	2.913	561.845	-200.282	41.271	0.056	55.433	10.314	-16.204	0.002	-0.402	-0.021	153	-0.121	0.879	-0.587	-1.514	0.908	1.046	-1.262	
-2.984	0.213	2.913	561.862	-200.277	41.283	0.039	55.430	10.309	-16.246	-0.007	-0.400	-0.023	164	-0.121	0.879	-0.587	-1.514	0.908	1.046	-1.262	
-2.984	0.213	2.913	561.889	-200.270	41.300	0.022	55.397	10.280	-16.276	-0.033	-0.400	-0.028	172	-0.121	0.879	-0.587	-1.514	0.908	1.046	-1.262	
-2.984	0.213	2.913	561.909	-200.265	41.314	0.024	55.387	10.276	-16.288	-0.044	-0.399	-0.032	181	-0.121	0.879	-0.587	-1.514	0.908	1.046	-1.262	
-2.984	0.213	2.913	561.929	-200.262	41.328	0.056	55.386	10.285	-16.301	-0.062	-0.397	-0.039	188	-0.121	0.879	-0.587	-1.514	0.909	1.046	-1.262	
-2.984	0.213	2.913	561.958	-200.257	41.350	0.051	55.397	10.292	-16.304	-0.063	-0.396	-0.039	196	-0.121	0.879	-0.587	-1.514	0.909	1.046	-1.262	
-2.984	0.213	2.913	561.982	-200.252	41.368	0.077	55.413	10.316	-16.320	-0.062	-0.397	-0.040	202	-0.121	0.879	-0.587	-1.514	0.909	1.046	-1.262	
-2.984	0.213	2.913	562.012	-200.245	41.392	0.083	55.431	10.334	-16.342	-0.047	-0.397	-0.039	209	-0.121	0.879	-0.587	-1.514	0.909	1.046	-1.262	
-2.983	0.213	2.913	562.050	-200.235	41.424	0.105	55.458	10.357	-16.338	-0.039	-0.388	-0.038	215	-0.121	0.879	-0.587	-1.514	0.909	1.046	-1.262	
-2.983	0.213	2.913	562.081	-200.227	41.450	0.105	55.457	10.372	-16.327	-0.033	-0.382	-0.039	222	-0.121	0.879	-0.587	-1.514	0.909	1.046	-1.262	
-2.983	0.213	2.913	562.122	-200.214	41.485	0.099	55.500	10.383	-16.346	-0.029	-0.384	-0.033	229	-0.121	0.879	-0.587	-1.514	0.909	1.046	-1.262	
-2.983	0.213	2.913	562.158	-200.202	41.517	0.105	55.483	10.394	-16.342	-0.033	-0.383	-0.028	236	-0.121	0.879	-0.587	-1.514	0.909	1.046	-1.262	
-2.983	0.213	2.913	562.209	-200.183	41.560	0.104	55.444	10.403	-16.325	-0.040	-0.395	-0.025	244	-0.121	0.879	-0.587	-1.514	0.909	1.046	-1.262	
-2.983	0.213	2.913	562.250	-200.168	41.596	0.105	55.462	10.394	-16.323	-0.039	-0.403	-0.021	250	-0.121	0.879	-0.587	-1.514	0.909	1.046	-1.262	
-2.983	0.213	2.913	562.301	-200.151	41.640	0.117	55.496	10.391	-16.360	-0.050	-0.406	-0.019	257	-0.120	0.879	-0.587	-1.514	0.909	1.046	-1.262	
-2.983	0.214	2.913	562.362	-200.130	41.694	0.156	55.453	10.412	-16.388	-0.045	-0.410	-0.018	262	-0.120	0.879	-0.587	-1.514	0.909	1.046	-1.262	
-2.983	0.214	2.913	562.407	-200.113	41.733	0.171	55.370	10.427	-16.373	-0.050	-0.402	-0.020	271	-0.120	0.879	-0.587	-1.514	0.909	1.046	-1.262	
-2.983	0.214	2.913	562.464	-200.092	41.781	0.105	55.315	10.399	-16.378	-0.055	-0.400	-0.019	277	-0.120	0.878	-0.587	-1.514	0.909	1.046	-1.262	
-2.983	0.214	2.913	562.516	-200.069	41.826	0.015	55.383	10.358	-16.413	-0.064	-0.398	-0.021	284	-0.120	0.878	-0.587	-1.514	0.909	1.046	-1.262	
-2.983	0.214	2.913	562.588	-200.038	41.891	0.000	55.433	10.372	-16.441	-0.061	-0.401	-0.024	291	-0.120	0.878	-0.587	-1.514	0.909	1.046	-1.262	
-2.983	0.214	2.913	562.634	-200.018	41.934	0.039	55.526	10.397	-16.445	-0.065	-0.398	-0.021	297	-0.120	0.878	-0.587	-1.514	0.909	1.046	-1.262	
-2.983	0.214	2.913	562.707	-199.983	42.006	-0.001	55.587	10.393	-16.474	-0.072	-0.400	-0.025	305	-0.120	0.878	-0.587	-1.514	0.909	1.046	-1.262	
-2.983	0.214	2.913	562.781	-199.945	42.079	-0.007	55.598	10.353	-16.447	-0.080	-0.400	-0.020	311	-0.120	0.878	-0.587	-1.513	0.909	1.046	-1.262	
-2.983	0.215	2.913	562.834	-199.916	42.133	0.008	55.523	10.349	-16.388	-0.079	-0.404	-0.019	318	-0.120	0.878	-0.587	-1.513	0.909	1.046	-1.262	
-2.983	0.215	2.913	562.897	-199.884	42.198	-0.016	55.487	10.322	-16.365	-0.066	-0.409	-0.013	324	-0.120	0.878	-0.587	-1.513	0.909	1.046	-1.262	
-2.983	0.215	2.913	562.951	-199.856	42.255	-0.050	55.394	10.248	-16.342	-0.084	-0.410	-0.010	332	-0.120	0.878	-0.587	-1.513	0.909	1.046	-1.262	
-2.982	0.215	2.913	563.040	-199.816	42.352	-0.054	55.430	10.243	-16.440	-0.081	-0.414	-0.007	341	-0.120	0.878	-0.587	-1.513	0.909	1.046	-1.262	
-2.982	0.215	2.913	563.102	-199.793	42.425	0.020	55.421	10.230	-16.402	-0.092	-0.413	-0.007	347	-0.120	0.878	-0.587	-1.513	0.909	1.046	-1.262	
-2.982	0.215	2.913	563.154	-199.774	42.487	0.000	55.434	10.235	-16.416	-0.091	-0.410	-0.009	354	-0.120	0.878	-0.587	-1.513	0.909	1.046	-1.262	
-2.982	0.215	2.913	563.213	-199.754	42.564	-0.011	55.453	10.204	-16.435	-0.106	-0.409	-0.010	360	-0.120	0.877	-0.587	-1.513	0.909	1.046	-1.262	
-2.982	0.215	2.914	563.262	-199.737	42.632	-0.042	55.349	10.209	-16.407	-0.094	-0.404	-0.015	368	-0.120	0.877	-0.587	-1.513	0.909	1.046	-1.262	
-2.982	0.216	2.914	563.338	-199.713	42.744	-0.089	55.344	10.241	-16.409	-0.085	-0.404	-0.017	377	-0.120	0.877	-0.587	-1.513	0.909	1.046	-1.262	
-2.982	0.216	2.914	563.392	-199.699	42.826	-0.163	55.409	10.226	-16.455	-0.083	-0.403	-0.017	383	-0.119	0.877	-0.587	-1.513	0.909	1.046	-1.262	
-2.982	0.216	2.914	563.430	-199.690	42.886	-0.212	55.528	10.245	-16.485	-0.070	-0.401	-0.018	390	-0.119	0.877	-0.587	-1.513	0.909	1.046	-1.262	
-2.982	0.216	2.914	563.481	-199.679	42.972	-0.187	55.587	10.257	-16.508	-0.062	-0.401	-0.018	395	-0.119	0.877	-0.587	-1.513	0.909	1.046	-1.262	
-2.982	0.216	2.914	563.520	-199.673	43.042	-0.085	55.398	10.306	-16.475	-0.055	-0.398	-0.016	402	-0.119	0.877	-0.587	-1.513	0.909	1.046	-1.262	
-2.982	0.216	2.914	563.586	-199.666	43.164	-0.077	55.384	10.296	-16.465	-0.052	-0.396	-0.015	414	-0.119	0.876	-0.587	-1.513	0.909	1.046	-1.262	
-2.982	0.216	2.914	563.611	-199.664	43.209	-0.058	55.343	10.246	-16.433	-0.048	-0.400	-0.016	418	-0.119	0.876	-0.587	-1.513	0.909	1.046	-1.262	
-2.982	0.217	2.914	563.656	-199.664	43.294	-0.046	55.444	10.237	-16.434	-0.052	-0.399	-0.015	426	-0.119	0.876	-0.587	-1.513	0.909	1.046	-1.262	
-2.982	0.217	2.914	563.689	-199.664	43.358	-0.024	55.555	10.262	-16.502	-0.051	-0.397	-0.018	430	-0.119	0.876	-0.587	-1.513	0.909	1.046	-1.262	
-2.982	0.217	2.914	563.730	-199.665	43.438	0.022	55.558	10.282	-16.546	-0.055	-0.393	-0.018	436	-0.119	0.876	-0.587	-1.513	0.909	1.046	-1.262	
-2.982	0.217	2.914	563.795	-199.665	43.566	-0.012	55.430	10.296	-16.509	-0.049	-0.391	-0.022	441	-0.119	0.876	-0.587	-1.513	0.909	1.046	-1.262	
-2.982	0.217	2.914	563.823	-199.666	43.619	-0.042	55.323	10.292	-16.515	-0.054	-0.393	-0.025	450	-0.119	0.876	-0.587	-1.513	0.909	1.046	-1.262	
-2.982	0.217	2.914	563.850	-199.667	43.674	-0.090	55.391	10.278	-16.475	-0.053	-0.391	-0.025	455	-0.119	0.876	-0.587	-1.513	0.909	1.046	-1.262	
-2.982	0.217	2.914	563.895	-199.671	43.761	-0.108	55.391	10.273	-16.506	-0.051	-0.390	-0.027	460	-0.119	0.875	-0.587	-1.513	0.909	1.046	-1.262	
-2.982	0.217	2.914	563.924	-199.675	43.820	-0.106	55.426	10.279	-16.482	-0.049	-0.390	-0.025	464	-0.119	0.875	-0.587	-1.513	0.909	1.046	-1.262	
-2.982	0.218	2.914	563.991	-199.683	43.955	-0.081	55.390	10.290	-16.507	-0.049	-0.389	-0.028	468	-0.119	0.875	-0.587	-1.513	0.909	1.046	-1.262	
-2.982	0.218	2.914	564.028	-199.688	44.030	-0.073	55.445	10.283	-16.513	-0.057	-0.387	-0.026	478	-0.119	0.875	-0.587	-1.513	0.909	1.046	-1.262	
-2.982	0.218	2.914	564.074	-199.694	44.124	-0.065	55.450	10.273	-16.545	-0.055	-0.391	-0.027	484	-0.119	0.875	-0.587	-1.513	0.909	1.046	-1.262	
-2.982	0.218	2.914	564.112	-199.699	44.202	-0.065	55.337	10.259	-16.535	-0.052	-0.389	-0.024	489	-0.119	0.875	-0.587	-1.513	0.909	1.046	-1.262	
-2.982	0.218	2.914	564.158	-199.705	44.296	-0.085	55.269	10.261	-16.529	-0.054	-0.391	-0.024	495	-0.119	0.874	-0.587	-1.513	0.909	1.046	-1.262	
-2.982	0.218	2.914	564.199	-199.711	44.377	-0.091	55.208	10.254	-16.535	-0.048	-0.388	-0.021	500	-0.119	0.874	-0.587	-1.513	0.909	1.046	-1.262	
-2.982	0.218	2.914	564.250	-199.718	44.479	-0.047	55.265	10.211	-16.503	-0.052	-0.390	-0.022	505	-0.119	0.874	-0.587	-1.513	0.909	1.046	-1.262	
-2.982	0.219	2.914	564.295	-199.725	44.570	-0.034	55.269	10.206	-16.517	-0.060	-0.392	-0.021	511	-0.119	0.874	-0.587	-1.513	0.909	1.046	-1.262	
-2.982	0.219	2.915	564.359	-199.733	44.699	0.009	55.242	10.231	-16.526	-0.055	-0.389	-0.025	517	-0.119	0.874	-0.587	-1.513	0.909	1.046	-1.262	
-2.982	0.219	2.915	564.407	-199.739	44.795	0.017	55.196	10.266	-16.555	-0.047	-0.368	-0.025	523	-0.119	0.874	-0.587	-1.513	0.909	1.046	-1.262	
-2.982	0.219	2.915	564.489	-199.748	44.959	0.047	55.265	10.282	-16.548	-0.053	-0.352	-0.025	528	-0.119	0.873	-0.587	-1.513	0.909	1.046	-1.262	
-2.982	0.219	2.915	564.543	-199.754	45.065	0.081	55.280	10.302	-16.485	-0.032	-0.359	-0.026	536	-0.119	0.873	-0.587	-1.513	0.909	1.046	-1.262	
-2.982	0.220	2.915	564.632	-199.763	45.242	0.079	55.296	10.328	-16.496	-0.033	-0.357	-0.026	543	-0.119	0.873	-0.587	-1.513	0.909	1.046	-1.262	
-2.982	0.220	2.915	564.690	-199.767	45.360	0.077	55.250	10.329	-16.497	-0.037	-0.353	-0.028	549	-0.119	0.873	-0.587	-1.513	0.909	1.046	-1.262	
-2.982	0.220	2.915	564.785	-199.774	45.553	0.051	55.144	10.306	-16.471	-0.042	-0.361	-0.030	557	-0.119	0.872	-0.587	-1.513	0.909	1.046	-1.262	
-2.982	0.221	2.915	564.884	-199.779	45.758	0.023	55.012	10.239	-16.442	-0.065	-0.370	-0.031	563	-0.119	0.872	-0.587	-1.513	0.909	1.046	-1.262	
-2.982	0.221	2.915	564.986	-199.782	45.974	-0.005	54.874	10.191	-16.467	-0.065	-0.352	-0.038	570	-0.119	0.872	-0.587	-1.513	0.909	1.046	-1.262	
-2.982	0.221	2.915	565.095	-199.783	46.208	0.001	54.875	10.180	-16.490	-0.074	-0.334	-0.038	581	-0.119	0.871	-0.587	-1.513	0.909	1.047	-1.262	
-2.981	0.222	2.915	565.210	-199.777	46.467	0.024	55.144	10.212	-16.570	-0.061	-0.339	-0.038	587	-0.119	0.871	-0.587	-1.513	0.909	1.047	-1.262	
-2.981	0.222	2.915	565.297	-199.763	46.675	0.130	55.106	10.263	-16.585	-0.069	-0.292	-0.037	595	-0.119	0.870	-0.587	-1.513	0.909	1.047	-1.262	
-2.981	0.222	2.915	565.396	-199.731	46.931	0.176	54.918	10.392	-16.580	-0.026	-0.290	-0.034	601	-0.119	0.870	-0.587	-1.513	0.909	1.047	-1.262	
-2.981	0.223	2.915	565.478	-199.689	47.155	0.235	54.718	10.369	-16.394	-0.014	-0.251	-0.036	608	-0.119	0.870	-0.587	-1.513	0.909	1.047	-1.262	
-2.981	0.223	2.915	565.594	-199.615	47.479	0.159	54.653	10.300	-16.312	0.002	-0.215	-0.035	616	-0.119	0.869	-0.587	-1.513	0.909	1.047	-1.262	
-2.981	0.223	2.915	565.687	-199.544	47.747	0.132	54.911	10.253	-16.456	-0.045	-0.243	-0.035	621	-0.119	0.869	-0.587	-1.513	0.909	1.047	-1.262	
-2.981	0.224	2.915	565.801	-199.454	48.082	0.090	54.950	10.244	-16.480	-0.060	-0.191	-0.037	629	-0.119	0.868	-0.587	-1.513	0.909	1.048	-1.262	
-2.981	0.224	2.915	565.882	-199.378	48.331	0.058	54.778	10.198	-16.491	-0.102	-0.220	-0.041	634	-0.119	0.868	-0.587	-1.513	0.909	1.048	-1.262	
-2.981	0.225	2.914	565.992	-199.260	48.689	0.009	54.574	10.118	-16.489	-0.120	-0.246	-0.044	641	-0.119	0.867	-0.587	-1.513	0.909	1.048	-1.262	
-2.981	0.225	2.914	566.118	-199.103	49.131	-0.020	54.848	9.951	-16.626	-0.135	-0.256	-0.050	646	-0.119	0.867	-0.587	-1.513	0.909	1.049	-1.262	
-2.981	0.226	2.914	566.228	-198.957	49.546	0.109	54.703	10.004	-16.679	-0.156	-0.202	-0.067	655	-0.119	0.866	-0.587	-1.513	0.909	1.050	-1.262	
-2.981	0.226	2.913	566.394	-198.703	50.218	0.073	54.484	9.946	-16.707	-0.180	-0.228	-0.086	666	-0.119	0.865	-0.587	-1.513	0.909	1.050	-1.262	
-2.980	0.227	2.913	566.530	-198.453	50.820	0.022	54.766	9.802	-16.877	-0.241	-0.127	-0.101	676	-0.119	0.864	-0.587	-1.513	0.909	1.051	-1.262	
-2.980	0.227	2.912	566.614	-198.277	51.231	0.109	54.617	9.961	-16.827	-0.233	-0.131	-0.098	682	-0.119	0.863	-0.587	-1.513	0.909	1.052	-1.262	
-2.980	0.228	2.912	566.717	-198.014	51.798	0.046	54.476	10.137	-16.901	-0.166	-0.030	-0.099	689	-0.119	0.862	-0.587	-1.513	0.909	1.053	-1.262	
-2.980	0.229	2.911	566.823	-197.655	52.491	0.116	54.488	10.068	-16.715	-0.162	-0.157	-0.092	696	-0.119	0.861	-0.587	-1.513	0.909	1.054	-1.262	
-2.979	0.229	2.910	566.890	-197.387	52.978	0.032	54.478	10.012	-16.841	-0.178	0.019	-0.077	704	-0.119	0.861	-0.587	-1.513	0.909	1.055	-1.262	
-2.979	0.230	2.909	566.957	-197.044	53.570	0.093	54.165	9.942	-16.607	-0.202	0.039	-0.074	712	-0.119	0.860	-0.587	-1.513	0.909	1.056	-1.263	
-2.979	0.230	2.908	567.009	-196.721	54.109	-0.015	54.009	9.912	-16.514	-0.188	-0.084	-0.077	717	-0.119	0.859	-0.587	-1.513	0.909	1.057	-1.263	
-2.978	0.231	2.907	567.077	-196.328	54.781	-0.007	54.099	9.775	-16.720	-0.270	-0.096	-0.070	725	-0.119	0.858	-0.587	-1.513	0.909	1.059	-1.263	
-2.978	0.231	2.906	567.137	-195.851	55.590	0.075	54.236	9.745	-16.700	-0.322	-0.264	-0.060	730	-0.119	0.857	-0.587	-1.513	0.909	1.060	-1.263	
-2.977	0.232	2.905	567.183	-195.488	56.223	-0.024	53.965	9.686	-16.835	-0.370	-0.078	-0.045	739	-0.119	0.856	-0.587	-1.513	0.909	1.062	-1.263	
-2.977	0.233	2.904	567.230	-195.045	57.003	-0.090	54.140	9.509	-16.816	-0.387	-0.337	-0.015	745	-0.118	0.854	-0.587	-1.513	0.909	1.064	-1.264	
-2.977	0.233	2.903	567.274	-194.685	57.697	0.023	54.079	9.524	-16.974	-0.460	-0.424	0.004	752	-0.118	0.853	-0.588	-1.513	0.909	1.065	-1.264	
-2.976	0.234	2.902	567.322	-194.219	58.668	0.066	54.243	9.527	-16.896	-0.482	-0.236	0.007	759	-0.118	0.852	-0.588	-1.513	0.909	1.067	-1.264	
-2.976	0.235	2.901	567.359	-193.895	59.415	0.282	54.052	9.626	-16.962	-0.462	-0.164	0.025	766	-0.118	0.851	-0.588	-1.513	0.909	1.069	-1.264	
-2.975	0.236	2.899	567.416	-193.362	60.716	0.078	54.223	9.675	-16.888	-0.291	-0.165	0.035	776	-0.118	0.849	-0.588	-1.513	0.909	1.072	-1.264	
-2.975	0.236	2.898	567.474	-192.947	61.814	0.234	53.861	9.829	-17.276	-0.258	-0.481	0.050	783	-0.118	0.847	-0.588	-1.513	0.909	1.074	-1.265	
-2.974	0.237	2.897	567.507	-192.631	62.665	0.001	53.931	9.838	-17.355	-0.202	-0.036	0.064	790	-0.118	0.846	-0.589	-1.513	0.909	1.075	-1.265	
-2.974	0.238	2.896	567.548	-192.197	63.819	0.108	54.754	9.706	-16.917	-0.126	-0.348	0.071	797	-0.118	0.844	-0.589	-1.513	0.908	1.077	-1.265	
-2.974	0.239	2.895	567.572	-191.815	64.837	-0.112	53.843	9.726	-17.468	-0.145	-0.243	0.059	803	-0.118	0.843	-0.589	-1.513	0.908	1.079	-1.265	
-2.973	0.239	2.894	567.576	-191.471	65.725	0.060	54.403	9.468	-16.820	-0.215	-0.271	0.048	811	-0.118	0.842	-0.590	-1.513	0.908	1.081	-1.265	
-2.973	0.240	2.892	567.585	-191.029	66.940	0.332	53.839	9.564	-16.710	-0.025	-0.250	0.057	817	-0.117	0.840	-0.590	-1.513	0.908	1.084	-1.265	
-2.973	0.241	2.891	567.591	-190.701	67.882	0.448	53.529	9.898	-17.203	-0.038	-0.595	0.033	825	-0.117	0.838	-0.590	-1.513	0.908	1.086	-1.265	
-2.972	0.241	2.890	567.598	-190.305	69.025	0.282	53.529	9.551	-17.072	-0.193	-0.123	0.013	831	-0.117	0.837	-0.591	-1.513	0.908	1.088	-1.265	
-2.972	0.242	2.889	567.598	-189.951	70.026	0.323	53.507	9.617	-17.011	-0.138	-0.234	-0.002	838	-0.117	0.835	-0.591	-1.513	0.907	1.090	-1.265	
-2.972	0.243	2.887	567.605	-189.529	71.246	0.293	53.199	9.688	-17.749	-0.202	0.069	-0.002	845	-0.117	0.833	-0.592	-1.513	0.907	1.093	-1.265	
-2.971	0.244	2.886	567.598	-189.010	72.681	0.500	53.641	9.702	-17.203	-0.260	-0.094	-0.029	851	-0.117	0.831	-0.592	-1.513	0.907	1.095	-1.265	
-2.971	0.245	2.885	567.604	-188.605	73.800	0.441	52.644	9.814	-17.458	-0.195	-0.169	-0.031	858	-0.117	0.830	-0.592	-1.513	0.907	1.097	-1.265	
-2.970	0.245	2.883	567.607	-188.089	75.161	0.468	53.286	9.856	-17.487	-0.211	-0.518	-0.016	864	-0.116	0.827	-0.593	-1.513	0.907	1.100	-1.265	
-2.969	0.247	2.881	567.622	-187.220	77.366	0.475	54.528	9.578	-17.428	-0.386	-0.170	-0.013	872	-0.116	0.825	-0.594	-1.513	0.906	1.104	-1.265	
-2.969	0.248	2.879	567.613	-186.728	78.572	0.386	54.297	9.786	-17.585	-0.285	-0.397	-0.012	882	-0.116	0.822	-0.594	-1.513	0.906	1.107	-1.265	
-2.968	0.249	2.878	567.590	-186.134	79.973	0.522	53.443	9.729	-17.432	-0.366	-0.362	-0.004	889	-0.115	0.820	-0.595	-1.513	0.906	1.110	-1.265	
-2.968	0.249	2.876	567.566	-185.619	81.198	0.414	52.934	9.576	-17.376	-0.311	-0.381	0.009	896	-0.115	0.818	-0.595	-1.513	0.906	1.113	-1.265	
-2.967	0.251	2.874	567.546	-184.835	83.094	0.263	52.865	9.350	-17.347	-0.325	-0.432	0.033	904	-0.115	0.816	-0.596	-1.513	0.905	1.116	-1.265	
-2.966	0.252	2.871	567.531	-183.816	85.734	0.208	52.423	9.458	-17.697	-0.323	-0.313	0.047	917	-0.114	0.811	-0.597	-1.513	0.905	1.122	-1.265	
-2.965	0.254	2.870	567.534	-183.144	87.563	0.788	52.705	9.659	-17.790	-0.330	-0.573	0.063	923	-0.114	0.809	-0.597	-1.513	0.905	1.124	-1.265	
-2.964	0.254	2.868	567.542	-182.638	88.971	1.118	53.439	9.710	-17.823	-0.374	-0.304	0.057	931	-0.113	0.807	-0.598	-1.513	0.904	1.128	-1.265	
-2.964	0.256	2.867	567.548	-182.033	90.625	1.635	53.981	10.032	-18.138	-0.380	-0.590	0.074	937	-0.113	0.804	-0.599	-1.513	0.904	1.131	-1.265	
-2.963	0.257	2.866	567.546	-181.468	92.021	0.922	53.864	9.701	-18.090	-0.289	-0.759	0.094	944	-0.112	0.802	-0.599	-1.513	0.903	1.133	-1.265	
-2.962	0.258	2.864	567.543	-180.671	93.867	0.462	53.294	9.445	-17.455	-0.353	-0.309	0.109	952	-0.112	0.799	-0.600	-1.513	0.903	1.136	-1.265	
-2.961	0.259	2.863	567.545	-180.080	95.274	0.594	52.392	9.784	-17.566	-0.250	-0.521	0.127	958	-0.111	0.797	-0.600	-1.513	0.903	1.139	-1.265	
-2.960	0.260	2.861	567.567	-179.296	97.185	0.464	52.170	9.691	-17.797	-0.261	-0.725	0.128	966	-0.111	0.794	-0.601	-1.513	0.902	1.143	-1.265	
-2.958	0.261	2.860	567.629	-178.381	99.405	-0.144	51.883	9.396	-17.951	-0.282	-0.780	0.115	972	-0.110	0.791	-0.602	-1.513	0.901	1.146	-1.265	
-2.957	0.263	2.859	567.670	-177.813	100.924	0.995	52.622	9.748	-17.856	-0.422	-0.330	0.067	980	-0.109	0.789	-0.602	-1.513	0.901	1.148	-1.265	
-2.956	0.264	2.857	567.718	-177.135	102.728	1.534	53.611	9.825	-17.979	-0.442	-0.394	0.032	988	-0.109	0.786	-0.603	-1.513	0.900	1.151	-1.265	
-2.955	0.265	2.856	567.767	-176.499	104.255	1.491	53.810	9.380	-18.552	-0.818	-0.749	0.008	993	-0.108	0.784	-0.603	-1.513	0.900	1.154	-1.265	
-2.954	0.266	2.855	567.803	-175.750	105.992	1.621	53.045	9.612	-18.299	-0.762	-0.869	-0.009	1001	-0.107	0.781	-0.604	-1.513	0.899	1.157	-1.265	
-2.952	0.267	2.854	567.843	-174.886	107.974	0.976	52.095	9.382	-17.794	-0.699	-0.805	0.019	1006	-0.106	0.778	-0.605	-1.513	0.899	1.159	-1.265	
-2.950	0.269	2.853	567.905	-174.223	109.495	0.574	51.646	9.153	-18.006	-0.780	-0.868	0.034	1015	-0.105	0.775	-0.605	-1.513	0.898	1.162	-1.265	
-2.949	0.270	2.853	567.982	-173.508	111.310	0.867	51.365	9.908	-18.380	-0.681	-0.850	0.041	1020	-0.104	0.772	-0.606	-1.513	0.897	1.165	-1.265	
-2.947	0.271	2.852	568.058	-172.904	112.888	0.409	52.008	9.535	-18.681	-0.835	-0.881	0.033	1028	-0.103	0.769	-0.607	-1.514	0.896	1.167	-1.264	
-2.945	0.272	2.852	568.165	-172.079	115.009	0.167	53.519	9.368	-18.606	-0.883	-0.669	0.044	1035	-0.102	0.766	-0.607	-1.514	0.895	1.170	-1.264	
